route_id,service_id,trip_id,direction_id,block_id,shape_id
383,休日_240411,eb2b810600f208f8e888aea94aab07ed,,,shapes_383_1
383,休日_240411,1f092f85f89ddd6fddc8ad5c93b5a8f5,,,shapes_383_1
383,休日_240411,718b97c38ca2dde8a8603ba9a31adf43,,,shapes_383_1
383,休日_240411,a3e5480a87d2f750110ee0284ed33edc,,,shapes_383_1
383,休日_240411,bfb5a7c7ebe20354926402381a8be10c,,,shapes_383_1
383,休日_240411,f137a27efd923c9853e56a4fcee11c5b,,,shapes_383_1
383,休日_240411,dd614ddcda6ca24c7f83a9d1ea0f6e36,,,shapes_383_1
383,休日_240411,0a97b03bbd4fe68cfac75a4dfebe973d,,,shapes_383_1
383,休日_240411,0d528751a5c90d9d383ffbbaf630b1dc,,,shapes_383_1
383,休日_240411,59eb426244a5df020973bf0302ea7e82,,,shapes_383_1
383,休日_240411,8e09e046b5889dc94a2e8487a4366cbb,,,shapes_383_1
383,休日_240411,3c91c9ce2704bf5032093b116568863c,,,shapes_383_1
383,休日_240411,a054870884437293be68c177f16ad614,,,shapes_383_1
383,休日_240411,9fc977dddd313e0ff44dff3681a472b7,,,shapes_383_1
383,休日_240411,0d07c1575e0e7e85089570960b50a2d0,,,shapes_383_1
383,休日_240411,97af7a0cb6ae879c31fe41c9fbb33ac6,,,shapes_383_1
383,休日_240411,0f853ca36299b24254f71f9c71b05709,,,shapes_383_1
383,休日_240411,1740959e3712904098630fd05e54fcaf,,,shapes_383_1
383,休日_240411,d86d2cf6f0ebf709e1a8a4fbefdd1ed2,,,shapes_383_1
383,休日_240411,f83435ac4fb889ad02971247df0dc92f,,,shapes_383_1
383,休日_240411,ecada6ee822d781fe506098160a4b23e,,,shapes_383_1
383,休日_240411,cb5e1ff1d79e052d6bab8f5192abf2d9,,,shapes_383_1
383,休日_240411,ddddfccd4559ee2160267d74cc652dfb,,,shapes_383_1
383,休日_240411,75674a0f89ca5942b64803262f2890b3,,,shapes_383_1
383,休日_240411,a19645afe6a8d78d33f8498c9e7610be,,,shapes_383_1
383,休日_240411,466a9b9700edd9eae89947285b5c80b3,,,shapes_383_1
383,休日_240411,6c27f27498fbce3a0ed1a97c836c576e,,,shapes_383_1
383,休日_240411,538dd7592b67f401ecc14c9b8e6fc356,,,shapes_383_1
383,休日_240411,5dcc0bbd8fa155960cfd1f272b5d2118,,,shapes_383_1
383,休日_240411,3348f971feb1988203f247f4ef22f958,,,shapes_383_1
383,休日_240411,0c0248d7bad6b72b7178cfd5b35faa8f,,,shapes_383_1
383,休日_240411,93e432e152f50ca857dc176fa03f18f4,,,shapes_383_1
383,休日_240411,c6ad3140cd51f2361989b1f3d34f9c37,,,shapes_383_1
383,休日_240411,4176e62d6105fb69f3d745df49ac7994,,,shapes_383_1
383,休日_240411,3039c5b756092de9eb20f7a570eac1eb,,,shapes_383_1
383,休日_240411,ea0b9ef3f58a961015651985aabd8dcc,,,shapes_383_1
383,休日_240411,7f717311dff160b772abf795346d005e,,,shapes_383_1
383,休日_240411,73b5b542566733ad56d8afb66105d203,,,shapes_383_1
383,休日_240411,0fa7caaf68b20f2bfe88c43c44150c2c,,,shapes_383_1
383,休日_240411,491c7fdcfdbcdc4d223c4d7296df9fab,,,shapes_383_1
383,休日_240411,a2e1fb85c1cd60fd3a031fef30f67bcd,,,shapes_383_1
383,休日_240411,a5ef6d8a9c0e206b910771f48bfd187b,,,shapes_383_1
383,休日_240411,8b0f0371583a67cff1a91f318f87b8b8,,,shapes_383_1
383,休日_240411,5cfe81ed765f9145f45859657f465a60,,,shapes_383_1
383,休日_240411,245504d346fd08e1ebcd366362ec4864,,,shapes_383_1
383,休日_240411,22eb29a936fe578e755cd3fc5ce264c4,,,shapes_383_1
383,休日_240411,04c32877c3a2339e8cfc8220f213a351,,,shapes_383_1
383,休日_240411,6faa5d4564b8933ebcae8311ef04f2aa,,,shapes_383_1
383,休日_240411,5e87a9c7ed0773cdcc67f534cce10ebc,,,shapes_383_1
383,休日_240411,cdc5bba72570f8d3114e0c1aa377890d,,,shapes_383_1
383,休日_240411,13a6351a509c42e01f954b4bf9b475de,,,shapes_383_1
383,休日_240411,470aac1b7f46a743313684ad65685a72,,,shapes_383_1
383,休日_240411,f8b6a94b9edb2512781e9c1b15859de3,,,shapes_383_1
383,休日_240411,cac689448a39b62405ce4b3e8ca6c33c,,,shapes_383_1
383,休日_240411,8d6dbef59ec2ce967d8ba82f3841be4b,,,shapes_383_1
383,毎週金_240114,274c49a9ee093138746d1a0d52176dcf,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,fcc443e1b02cb1c77ba80adad110f9b3,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,91c8c93d28fa9ef22e53d6ecfc184d47,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,0832f849c30ec6421b6575cd896201ed,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,3745de283f77d54f8b170f5cfe4aec20,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c741ac21949a68013bface0e674e068d,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,5f40eca3aa5e441bc42c4543205f9538,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,6053c3343873082fadedc4c0e5c4baa4,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,7319f97ace85c4ddda6ba41ca61eed5a,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,de26f504b73908e81c75e1aa56323b49,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,3f4971a61b817bebe8d8263ad2b4861e,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,48467545260b1df590d6a97c5e39aa24,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,6cbb4ab2714c9a8fb6334487b062a196,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,53db9f806b86c6d2d47dbcc3a4563b69,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,31a7ef96ae7241b43a1b7660e16349eb,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,c10631ee5d75dadda65cea5b3df9f346,,,shapes_383_1
383,夏季平日臨時ダイヤ_240507,6628a2c2a5df3e7a32bf7e1aa14c4b9f,,,shapes_383_1
